timestamp,title,description
2026-03-22 16:15:10,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:15:10,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:15:10,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:15:10,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:15:10,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:15:10,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:15:10,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:15:10,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:15:10,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:15:10,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:15:10,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:15:10,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:15:10,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:15:10,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:15:10,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:15:10,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:15:10,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:15:10,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:15:10,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:15:10,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:15:10,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:15:10,Fahrtbehinderung wegen Demonstration,Fahrtbehinderung wegen Demonstration
2026-03-22 16:15:10,Fahrtbehinderung wegen Demonstration,Fahrtbehinderung wegen Demonstration
2026-03-22 16:15:10,Fahrtbehinderung wegen Demonstration,Fahrtbehinderung wegen Demonstration
2026-03-22 16:15:10,Fahrtbehinderung wegen Demonstration,Fahrtbehinderung wegen Demonstration
2026-03-22 16:15:10,Fahrtbehinderung wegen Demonstration,Fahrtbehinderung wegen Demonstration
2026-03-22 16:15:10,Fahrtbehinderung wegen Demonstration,Fahrtbehinderung wegen Demonstration
2026-03-22 16:15:10,Fahrtbehinderung wegen Demonstration,Fahrtbehinderung wegen Demonstration
2026-03-22 16:15:10,Fahrtbehinderung wegen Demonstration,Fahrtbehinderung wegen Demonstration
2026-03-22 16:15:10,Fahrtbehinderung wegen Demonstration,Fahrtbehinderung wegen Demonstration
2026-03-22 16:15:10,Fahrtbehinderung wegen Demonstration,Fahrtbehinderung wegen Demonstration
2026-03-22 16:15:10,Fahrtbehinderung wegen Demonstration,Fahrtbehinderung wegen Demonstration
2026-03-22 16:15:10,Fahrtbehinderung wegen Demonstration,Fahrtbehinderung wegen Demonstration
2026-03-22 16:15:10,Fahrtbehinderung wegen Demonstration,Fahrtbehinderung wegen Demonstration
2026-03-22 16:15:10,Gasrohrgebrechen Betrieb ab Hütteldorfer Straße U,Gasrohrgebrechen Betrieb ab Hütteldorfer Straße U
2026-03-22 16:15:10,Gasrohrgebrechen Betrieb ab Hütteldorfer Straße U,Gasrohrgebrechen Betrieb ab Hütteldorfer Straße U
2026-03-22 16:15:10,Gasrohrgebrechen Betrieb ab Hütteldorfer Straße U,Gasrohrgebrechen Betrieb ab Hütteldorfer Straße U
2026-03-22 16:15:10,Gasrohrgebrechen Betrieb ab Hütteldorfer Straße U,Gasrohrgebrechen Betrieb ab Hütteldorfer Straße U
2026-03-22 16:15:10,Gasrohrgebrechen Betrieb ab Urban-Loritz-Platz,Gasrohrgebrechen Betrieb ab Urban-Loritz-Platz
2026-03-22 16:15:10,Gasrohrgebrechen Betrieb ab Urban-Loritz-Platz,Gasrohrgebrechen Betrieb ab Urban-Loritz-Platz
2026-03-22 16:15:10,Gasrohrgebrechen Betrieb ab Urban-Loritz-Platz,Gasrohrgebrechen Betrieb ab Urban-Loritz-Platz
2026-03-22 16:15:10,Gasrohrgebrechen Betrieb ab Urban-Loritz-Platz,Gasrohrgebrechen Betrieb ab Urban-Loritz-Platz
2026-03-22 16:15:10,Demonstration Betrieb ab St. Marx,Demonstration Betrieb ab St. Marx
2026-03-22 16:15:10,Demonstration Betrieb ab St. Marx,Demonstration Betrieb ab St. Marx
2026-03-22 16:15:10,Demonstration Betrieb ab St. Marx,Demonstration Betrieb ab St. Marx
2026-03-22 16:15:10,Demonstration Betrieb ab St. Marx,Demonstration Betrieb ab St. Marx
2026-03-22 16:15:10,Demonstration Betrieb ab St. Marx,Demonstration Betrieb ab St. Marx
2026-03-22 16:15:10,Demonstration Betrieb ab St. Marx,Demonstration Betrieb ab St. Marx
2026-03-22 16:15:10,Demonstration Betrieb ab St. Marx,Demonstration Betrieb ab St. Marx
2026-03-22 16:15:10,Demonstration Betrieb ab St. Marx,Demonstration Betrieb ab St. Marx
2026-03-22 16:15:10,Demonstration Betrieb ab Liszstraße,Demonstration Betrieb ab Liszstraße
2026-03-22 16:15:10,Demonstration Betrieb ab St. Marx,Demonstration Betrieb ab St. Marx
2026-03-22 16:15:10,Demonstration Betrieb ab St. Marx,Demonstration Betrieb ab St. Marx
2026-03-22 16:15:10,Demonstration Betrieb ab Landstraße S U,Demonstration Betrieb ab Landstraße S U
2026-03-22 16:15:10,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker
2026-03-22 16:15:10,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker
2026-03-22 16:15:10,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker
2026-03-22 16:15:10,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker
2026-03-22 16:15:10,Fahrtbehinderung Falschparker,Fahrtbehinderung Falschparker
2026-03-22 16:30:17,Erdberg,U3 Mittelbahnsteig - Ausgang Franzosengraben
2026-03-22 16:30:17,Tscherttegasse,U6 Bahnsteig Richtung Siebenhirten - Ausgang Tscherttegasse
2026-03-22 16:30:17,Perfektastraße,U6 Bahnsteig Richtung Siebenhirten - Ausgang Perfektastraße
2026-03-22 16:30:17,Spittelau,U6 Bahnsteig Richtung Floridsdorf - Zwischengeschoss - U4 Mittelbahnsteig
2026-03-22 16:30:17,Dresdner Straße,U6 Mittelbahnsteig - Ausgang Dresdner Straße
2026-03-22 16:30:17,Neue Donau,U6 Bahnsteig Richtung Floridsdorf - Ausgang Neue Donau
2026-03-22 16:30:17,Pilgramgasse,Fahrtrichtung U4 Heiligenstadt. - Ausgang Ramperstorffergasse
2026-03-22 16:30:17,Margaretengürtel,U4 Bahnsteig Richtung Heiligenstadt - Ausgang Morizgasse
2026-03-22 16:30:17,Rathaus,U2 Bahnsteig Richtung Seestadt - Ausgang Rathaus
2026-03-22 16:30:17,Kettenbrückengasse,U4 Bahnsteig Richtung Heiligenstadt - Ausgang Wehrgasse
2026-03-22 16:30:17,Roßauer Lände,U4 Bahnsteig Richtung Heiligenstadt - Ausgang Seegasse
2026-03-22 16:30:17,Laurenzgasse,"1 Bahnsteig Richtung Stefan Fadinger Platz, 62 Bahnsteig Richtung Lainz, Badner Bahn Bahnsteig Richtung Baden - Ausgang Wiedner Hauptstraße"
2026-03-22 16:30:17,Kliebergasse,"1 Bahnsteig Richtung Prater Hauptallee, 18 Bahnsteig Richtung Schlachthausgasse, 62 und Badner Bahn Bahnsteig Richtung Oper, Karlsplatz - Ausgang Landgutgasse"
2026-03-22 16:30:17,Hausfeldstraße,"U2 Mittelbahnsteig - Ausgang Hausfeldstraße, zur Straßenbahnlinie 26 und zu allen Buslinien"
2026-03-22 16:30:17,46: Gleisbauarbeiten,Linie 46: Betrieb nur zwischen Joachimsthalerplatz und Thaliastraße U. Weiterfahrt bis Josefstädter Straße U. Weichen Sie ersatzweise auf die Linien 2 und 48A aus. Voraussichtliche Dauer: Mitte Juli. Grund: Gleisbauarbeiten im Bereich Lerchenfelder Straße 2.
2026-03-22 16:30:17,6: Gleisbauarbeiten,"Linie 6: Derzeit ist ein Betrieb nicht möglich. Weichen Sie ersatzweise auf die Linien U1, 1, 11, 18, 7A und 14A aus. Voraussichtliche Dauer: Mitte April. Grund: Gleisbauarbeiten im Bereich Quellenstraße 197."
2026-03-22 16:30:17,80A: Bauarbeiten,"Die Linie 80A wird in Richtung Neu Marx zwischen Friedensgasse und Stadionbrücke über die Wittelsbachstraße, Erdberger Lände und Schlachthausgasse umgeleitet. Die Haltestellen Friedensgasse, Lukschgasse, Rustenschacherallee, Klaschkaweg und Stadionbrücke können dadurch nicht eingehalten werden. Voraussichtliche Dauer: Ende Mai 2026. Grund: Bauarbeiten im Bereich Stadionallee."
2026-03-22 16:30:17,37: Falschparker,Linie 37: Nach einer Fahrtbehinderung kommt es zu unterschiedlichen Intervallen.
2026-03-22 16:30:17,49: Gasrohrgebrechen,Linie 49: Kein Betrieb zwischen Hütteldorfer Straße U und Urban-Loritz-Platz. Weichen Sie ersatzweise auf die Linie U3 aus. Voraussichtliche Dauer: ca. 20:00 Uhr. Grund: Gasrohrgebrechen im Bereich Huglgasse.
2026-03-22 16:30:17,"10, 52: Wasserrohrgebrechen",Die Linie 10 fährt derzeit nur zwischen Dornbach und Hütteldorfer Straße U. Die Linie 52 fährt derzeit nur zwischen Westbahnhof S U und Penzinger Straße. Die Züge der Linie 10 werden nach Breitensee umgeleitet und die Züge der Linie 52 werden nach Hietzing und weiter nach Unter Sankt Veit umgeleitet. Ein Schienenersatzverkehr zwischen Baumgarten und Anschützgasse wurde für sie eingerichtet. Weichen Sie ersatzweise auf die Linien U3 und U4 aus. Voraussichtliche Dauer: bis Betriebsschluss.. Grund: Wasserrohrgebrechen im Bereich Linzer Straße.
2026-03-22 16:30:17,U3: Rettungseinsatz,Linie U3: Fahrtbehinderung in Richtung Simmering. Voraussichtliche Dauer: 18:00 Uhr. Grund: Rettungseinsatz im Haltestellenbereich Schlachthausgasse.
2026-03-22 16:30:17,Gleisbauarbeiten Betrieb ab Thaliastraße >,Gleisbauarbeiten Betrieb ab Thaliastraße >
2026-03-22 16:30:17,Gleisbauarbeiten Betrieb ab Thaliastraße >,Gleisbauarbeiten Betrieb ab Thaliastraße >
2026-03-22 16:30:17,Gleisbauarbeiten Betrieb ab Thaliastraße >,Gleisbauarbeiten Betrieb ab Thaliastraße >
2026-03-22 16:30:17,Gleisbauarbeiten Betrieb ab Thaliastraße >,Gleisbauarbeiten Betrieb ab Thaliastraße >
2026-03-22 16:30:17,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:30:17,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:30:17,Bauarbeiten Busse halten Anschützgasse 40,Bauarbeiten Busse halten Anschützgasse 40
2026-03-22 16:30:17,Bauarbeiten Busse halten Pasettistraße vor Hellwagstraße (bei Linie 5A),Bauarbeiten Busse halten Pasettistraße vor Hellwagstraße (bei Linie 5A)
2026-03-22 16:30:17,Bauarbeiten Busse halten Landstraßer Hauptstraße 117-123,Bauarbeiten Busse halten Landstraßer Hauptstraße 117-123
2026-03-22 16:30:17,Gleisbauarbeiten Betrieb ab Krieau (Haltestelle 82A),Gleisbauarbeiten Betrieb ab Krieau (Haltestelle 82A)
2026-03-22 16:30:17,Wasserrohrbruch Ersatzweise Schienenersatzverkehr,Wasserrohrbruch Ersatzweise Schienenersatzverkehr
2026-03-22 16:30:17,Wasserrohrbruch Ersatzweise Schienenersatzverkehr,Wasserrohrbruch Ersatzweise Schienenersatzverkehr
2026-03-22 16:30:17,Wasserrohrbruch Ersatzweise Schienenersatzverkehr,Wasserrohrbruch Ersatzweise Schienenersatzverkehr
2026-03-22 16:30:17,Wasserrohrbruch Ersatzweise Schienenersatzverkehr,Wasserrohrbruch Ersatzweise Schienenersatzverkehr
2026-03-22 16:30:17,Wasserrohrbruch Betrieb ab Anschützgasse,Wasserrohrbruch Betrieb ab Anschützgasse
2026-03-22 16:30:17,"Wasserrohrbruch Betrieb ab Anschützgasse, benutzen Sie den Schienenersatzverkehr","Wasserrohrbruch Betrieb ab Anschützgasse, benutzen Sie den Schienenersatzverkehr"
2026-03-22 16:30:17,Wasserrohrbruch Betrieb ab Anschützgasse,Wasserrohrbruch Betrieb ab Anschützgasse
2026-03-22 16:30:17,Wasserrohrbruch Betrieb ab Anschützgasse,Wasserrohrbruch Betrieb ab Anschützgasse
2026-03-22 16:30:17,"Wasserrohrbruch Umleitung nach Unter St. Veit, Hummelgasse","Wasserrohrbruch Umleitung nach Unter St. Veit, Hummelgasse"
2026-03-22 16:30:17,Wasserrohrbruch Umleitung nach Breitensee,Wasserrohrbruch Umleitung nach Breitensee
2026-03-22 16:30:17,Wasserrohrbruch Betrieb ab Hietzing,Wasserrohrbruch Betrieb ab Hietzing
2026-03-22 16:30:17,Wasserrohrbruch Betrieb ab Hietzing,Wasserrohrbruch Betrieb ab Hietzing
2026-03-22 16:30:17,Wasserrohrbruch Betrieb ab Hietzing,Wasserrohrbruch Betrieb ab Hietzing
2026-03-22 16:30:17,Wasserrohrbruch Umleitung zur Anschützgasse,Wasserrohrbruch Umleitung zur Anschützgasse
2026-03-22 16:30:17,Wasserrohrbruch Betrieb ab Hütteldorfer Straße,Wasserrohrbruch Betrieb ab Hütteldorfer Straße
2026-03-22 16:30:17,"Wasserrohrbruch Betrieb ab Hütteldorfer Straße U, Ersatzweise SEV","Wasserrohrbruch Betrieb ab Hütteldorfer Straße U, Ersatzweise SEV"
2026-03-22 16:30:17,"Wasserrohrbruch Betrieb ab Hütteldorfer Straße U, Ersatzweise SEV","Wasserrohrbruch Betrieb ab Hütteldorfer Straße U, Ersatzweise SEV"
2026-03-22 16:30:17,"Wasserrohrbruch Betrieb ab Hütteldorfer Straße U, Ersatzweise SEV","Wasserrohrbruch Betrieb ab Hütteldorfer Straße U, Ersatzweise SEV"
2026-03-22 16:30:17,Bauarbeiten Busse halten Breitenfurter Straße 236-238,Bauarbeiten Busse halten Breitenfurter Straße 236-238
2026-03-22 16:30:17,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:30:17,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:30:17,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:30:17,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:30:17,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:30:17,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:30:17,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:30:17,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:30:17,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:30:17,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:30:17,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:30:17,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:30:17,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:30:17,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:30:17,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:30:17,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:30:17,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:30:17,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:30:17,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:30:17,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:30:17,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:30:17,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:30:17,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:30:17,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:30:17,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:30:17,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:30:17,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:30:17,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:30:17,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:30:17,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:30:17,Fahrtbehinderung wegen Demonstration,Fahrtbehinderung wegen Demonstration
2026-03-22 16:30:17,Fahrtbehinderung wegen Demonstration,Fahrtbehinderung wegen Demonstration
2026-03-22 16:30:17,Fahrtbehinderung wegen Demonstration,Fahrtbehinderung wegen Demonstration
2026-03-22 16:30:17,Fahrtbehinderung wegen Demonstration,Fahrtbehinderung wegen Demonstration
2026-03-22 16:30:17,Fahrtbehinderung wegen Demonstration,Fahrtbehinderung wegen Demonstration
2026-03-22 16:30:17,Fahrtbehinderung wegen Demonstration,Fahrtbehinderung wegen Demonstration
2026-03-22 16:30:17,Fahrtbehinderung wegen Demonstration,Fahrtbehinderung wegen Demonstration
2026-03-22 16:30:17,Fahrtbehinderung wegen Demonstration,Fahrtbehinderung wegen Demonstration
2026-03-22 16:30:17,Fahrtbehinderung wegen Demonstration,Fahrtbehinderung wegen Demonstration
2026-03-22 16:30:17,Fahrtbehinderung wegen Demonstration,Fahrtbehinderung wegen Demonstration
2026-03-22 16:30:17,Fahrtbehinderung wegen Demonstration,Fahrtbehinderung wegen Demonstration
2026-03-22 16:30:17,Fahrtbehinderung wegen Demonstration,Fahrtbehinderung wegen Demonstration
2026-03-22 16:30:17,Fahrtbehinderung wegen Demonstration,Fahrtbehinderung wegen Demonstration
2026-03-22 16:30:17,Gasrohrgebrechen Betrieb ab Hütteldorfer Straße U,Gasrohrgebrechen Betrieb ab Hütteldorfer Straße U
2026-03-22 16:30:17,Gasrohrgebrechen Betrieb ab Hütteldorfer Straße U,Gasrohrgebrechen Betrieb ab Hütteldorfer Straße U
2026-03-22 16:30:17,Gasrohrgebrechen Betrieb ab Hütteldorfer Straße U,Gasrohrgebrechen Betrieb ab Hütteldorfer Straße U
2026-03-22 16:30:17,Gasrohrgebrechen Betrieb ab Hütteldorfer Straße U,Gasrohrgebrechen Betrieb ab Hütteldorfer Straße U
2026-03-22 16:30:17,Gasrohrgebrechen Betrieb ab Urban-Loritz-Platz,Gasrohrgebrechen Betrieb ab Urban-Loritz-Platz
2026-03-22 16:30:17,Gasrohrgebrechen Betrieb ab Urban-Loritz-Platz,Gasrohrgebrechen Betrieb ab Urban-Loritz-Platz
2026-03-22 16:30:17,Gasrohrgebrechen Betrieb ab Urban-Loritz-Platz,Gasrohrgebrechen Betrieb ab Urban-Loritz-Platz
2026-03-22 16:30:17,Gasrohrgebrechen Betrieb ab Urban-Loritz-Platz,Gasrohrgebrechen Betrieb ab Urban-Loritz-Platz
2026-03-22 16:30:17,Demonstration Betrieb ab St. Marx,Demonstration Betrieb ab St. Marx
2026-03-22 16:30:17,Demonstration Betrieb ab St. Marx,Demonstration Betrieb ab St. Marx
2026-03-22 16:30:17,Demonstration Betrieb ab St. Marx,Demonstration Betrieb ab St. Marx
2026-03-22 16:30:17,Demonstration Betrieb ab St. Marx,Demonstration Betrieb ab St. Marx
2026-03-22 16:30:17,Demonstration Betrieb ab St. Marx,Demonstration Betrieb ab St. Marx
2026-03-22 16:30:17,Demonstration Betrieb ab St. Marx,Demonstration Betrieb ab St. Marx
2026-03-22 16:30:17,Demonstration Betrieb ab St. Marx,Demonstration Betrieb ab St. Marx
2026-03-22 16:30:17,Demonstration Betrieb ab St. Marx,Demonstration Betrieb ab St. Marx
2026-03-22 16:30:17,Demonstration Betrieb ab Liszstraße,Demonstration Betrieb ab Liszstraße
2026-03-22 16:30:17,Demonstration Betrieb ab St. Marx,Demonstration Betrieb ab St. Marx
2026-03-22 16:30:17,Demonstration Betrieb ab St. Marx,Demonstration Betrieb ab St. Marx
2026-03-22 16:30:17,Demonstration Betrieb ab Landstraße S U,Demonstration Betrieb ab Landstraße S U
2026-03-22 16:45:10,Erdberg,U3 Mittelbahnsteig - Ausgang Franzosengraben
2026-03-22 16:45:10,Tscherttegasse,U6 Bahnsteig Richtung Siebenhirten - Ausgang Tscherttegasse
2026-03-22 16:45:10,Perfektastraße,U6 Bahnsteig Richtung Siebenhirten - Ausgang Perfektastraße
2026-03-22 16:45:10,Spittelau,U6 Bahnsteig Richtung Floridsdorf - Zwischengeschoss - U4 Mittelbahnsteig
2026-03-22 16:45:10,Dresdner Straße,U6 Mittelbahnsteig - Ausgang Dresdner Straße
2026-03-22 16:45:10,Neue Donau,U6 Bahnsteig Richtung Floridsdorf - Ausgang Neue Donau
2026-03-22 16:45:10,Pilgramgasse,Fahrtrichtung U4 Heiligenstadt. - Ausgang Ramperstorffergasse
2026-03-22 16:45:10,Margaretengürtel,U4 Bahnsteig Richtung Heiligenstadt - Ausgang Morizgasse
2026-03-22 16:45:10,Rathaus,U2 Bahnsteig Richtung Seestadt - Ausgang Rathaus
2026-03-22 16:45:10,Kettenbrückengasse,U4 Bahnsteig Richtung Heiligenstadt - Ausgang Wehrgasse
2026-03-22 16:45:10,Roßauer Lände,U4 Bahnsteig Richtung Heiligenstadt - Ausgang Seegasse
2026-03-22 16:45:10,Laurenzgasse,"1 Bahnsteig Richtung Stefan Fadinger Platz, 62 Bahnsteig Richtung Lainz, Badner Bahn Bahnsteig Richtung Baden - Ausgang Wiedner Hauptstraße"
2026-03-22 16:45:10,Kliebergasse,"1 Bahnsteig Richtung Prater Hauptallee, 18 Bahnsteig Richtung Schlachthausgasse, 62 und Badner Bahn Bahnsteig Richtung Oper, Karlsplatz - Ausgang Landgutgasse"
2026-03-22 16:45:10,Hausfeldstraße,"U2 Mittelbahnsteig - Ausgang Hausfeldstraße, zur Straßenbahnlinie 26 und zu allen Buslinien"
2026-03-22 16:45:10,U3: Rettungseinsatz,Linie U3: Fahrtbehinderung in Richtung Simmering. Grund: Rettungseinsatz.
2026-03-22 16:45:10,46: Gleisbauarbeiten,Linie 46: Betrieb nur zwischen Joachimsthalerplatz und Thaliastraße U. Weiterfahrt bis Josefstädter Straße U. Weichen Sie ersatzweise auf die Linien 2 und 48A aus. Voraussichtliche Dauer: Mitte Juli. Grund: Gleisbauarbeiten im Bereich Lerchenfelder Straße 2.
2026-03-22 16:45:10,6: Gleisbauarbeiten,"Linie 6: Derzeit ist ein Betrieb nicht möglich. Weichen Sie ersatzweise auf die Linien U1, 1, 11, 18, 7A und 14A aus. Voraussichtliche Dauer: Mitte April. Grund: Gleisbauarbeiten im Bereich Quellenstraße 197."
2026-03-22 16:45:10,80A: Bauarbeiten,"Die Linie 80A wird in Richtung Neu Marx zwischen Friedensgasse und Stadionbrücke über die Wittelsbachstraße, Erdberger Lände und Schlachthausgasse umgeleitet. Die Haltestellen Friedensgasse, Lukschgasse, Rustenschacherallee, Klaschkaweg und Stadionbrücke können dadurch nicht eingehalten werden. Voraussichtliche Dauer: Ende Mai 2026. Grund: Bauarbeiten im Bereich Stadionallee."
2026-03-22 16:45:10,37: Falschparker,Linie 37: Nach einer Fahrtbehinderung kommt es zu unterschiedlichen Intervallen.
2026-03-22 16:45:10,30: Schadhaftes Fahrzeug,Linie 30: Unregelmäßige Intervalle in beiden Richtungen. Grund: Schadhaftes Fahrzeug.
2026-03-22 16:45:10,49: Gasrohrgebrechen,Linie 49: Kein Betrieb zwischen Hütteldorfer Straße U und Urban-Loritz-Platz. Weichen Sie ersatzweise auf die Linie U3 aus. Voraussichtliche Dauer: ca. 20:00 Uhr. Grund: Gasrohrgebrechen im Bereich Huglgasse.
2026-03-22 16:45:10,"10, 52: Wasserrohrgebrechen",Die Linie 10 fährt derzeit nur zwischen Dornbach und Hütteldorfer Straße U. Die Linie 52 fährt derzeit nur zwischen Westbahnhof S U und Penzinger Straße. Die Züge der Linie 10 werden nach Breitensee umgeleitet und die Züge der Linie 52 werden nach Hietzing und weiter nach Unter Sankt Veit umgeleitet. Ein Schienenersatzverkehr zwischen Baumgarten und Anschützgasse wurde für sie eingerichtet. Weichen Sie ersatzweise auf die Linien U3 und U4 aus. Voraussichtliche Dauer: bis Betriebsschluss.. Grund: Wasserrohrgebrechen im Bereich Linzer Straße.
2026-03-22 16:45:10,Gleisbauarbeiten Betrieb ab Thaliastraße >,Gleisbauarbeiten Betrieb ab Thaliastraße >
2026-03-22 16:45:10,Gleisbauarbeiten Betrieb ab Thaliastraße >,Gleisbauarbeiten Betrieb ab Thaliastraße >
2026-03-22 16:45:10,Gleisbauarbeiten Betrieb ab Thaliastraße >,Gleisbauarbeiten Betrieb ab Thaliastraße >
2026-03-22 16:45:10,Gleisbauarbeiten Betrieb ab Thaliastraße >,Gleisbauarbeiten Betrieb ab Thaliastraße >
2026-03-22 16:45:10,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:45:10,Gleisbauarbeiten Kein Betrieb,Gleisbauarbeiten Kein Betrieb
2026-03-22 16:45:10,Bauarbeiten Busse halten Anschützgasse 40,Bauarbeiten Busse halten Anschützgasse 40
2026-03-22 16:45:10,Bauarbeiten Busse halten Landstraßer Hauptstraße 117-123,Bauarbeiten Busse halten Landstraßer Hauptstraße 117-123
2026-03-22 16:45:10,Bauarbeiten Busse halten Pasettistraße vor Hellwagstraße (bei Linie 5A),Bauarbeiten Busse halten Pasettistraße vor Hellwagstraße (bei Linie 5A)
2026-03-22 16:45:10,Gleisbauarbeiten Betrieb ab Krieau (Haltestelle 82A),Gleisbauarbeiten Betrieb ab Krieau (Haltestelle 82A)
2026-03-22 16:45:10,Wasserrohrbruch Ersatzweise Schienenersatzverkehr,Wasserrohrbruch Ersatzweise Schienenersatzverkehr
2026-03-22 16:45:10,Wasserrohrbruch Ersatzweise Schienenersatzverkehr,Wasserrohrbruch Ersatzweise Schienenersatzverkehr
2026-03-22 16:45:10,Wasserrohrbruch Ersatzweise Schienenersatzverkehr,Wasserrohrbruch Ersatzweise Schienenersatzverkehr
2026-03-22 16:45:10,Wasserrohrbruch Ersatzweise Schienenersatzverkehr,Wasserrohrbruch Ersatzweise Schienenersatzverkehr
2026-03-22 16:45:10,Wasserrohrbruch Betrieb ab Anschützgasse,Wasserrohrbruch Betrieb ab Anschützgasse
